,tripduration,starttime,stoptime,startid,startname,endid,endname
11458,818,9/30/2017 18:42,9/30/2017 18:55,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
11459,3870,9/30/2017 18:45,9/30/2017 19:49,456,E 53 St & Madison Ave,3255,8 Ave & W 31 St
11460,3843,9/30/2017 18:45,9/30/2017 19:49,456,E 53 St & Madison Ave,3255,8 Ave & W 31 St
11461,1678,9/30/2017 18:53,9/30/2017 19:21,531,Forsyth St & Broome St,3255,8 Ave & W 31 St
11462,315,9/30/2017 18:55,9/30/2017 19:00,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
11463,283,9/30/2017 18:55,9/30/2017 19:00,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
11464,734,9/30/2017 19:04,9/30/2017 19:16,285,Broadway & E 14 St,3255,8 Ave & W 31 St
11465,378,9/30/2017 19:11,9/30/2017 19:17,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
11466,1473,9/30/2017 19:27,9/30/2017 19:52,3635,W 36 St & 9 Ave,3255,8 Ave & W 31 St
11467,629,9/30/2017 19:30,9/30/2017 19:41,380,W 4 St & 7 Ave S,3255,8 Ave & W 31 St
11468,543,9/30/2017 19:34,9/30/2017 19:43,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
11469,1015,9/30/2017 19:35,9/30/2017 19:52,545,E 23 St & 1 Ave,3255,8 Ave & W 31 St
11470,445,9/30/2017 19:37,9/30/2017 19:44,525,W 34 St & 11 Ave,3255,8 Ave & W 31 St
11471,896,9/30/2017 19:41,9/30/2017 19:56,249,Harrison St & Hudson St,3255,8 Ave & W 31 St
11472,804,9/30/2017 19:51,9/30/2017 20:04,229,Great Jones St,3255,8 Ave & W 31 St
11473,1323,9/30/2017 20:01,9/30/2017 20:23,528,2 Ave & E 31 St,3255,8 Ave & W 31 St
11474,406,9/30/2017 20:31,9/30/2017 20:38,482,W 15 St & 7 Ave,3255,8 Ave & W 31 St
11475,406,9/30/2017 20:42,9/30/2017 20:49,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
11476,1356,9/30/2017 20:57,9/30/2017 21:20,319,Fulton St & Broadway,3255,8 Ave & W 31 St
11477,1334,9/30/2017 20:57,9/30/2017 21:20,319,Fulton St & Broadway,3255,8 Ave & W 31 St
11478,399,9/30/2017 20:59,9/30/2017 21:06,482,W 15 St & 7 Ave,3255,8 Ave & W 31 St
11479,1193,9/30/2017 21:20,9/30/2017 21:40,2008,Little West St & 1 Pl,3255,8 Ave & W 31 St
11480,3167,9/30/2017 21:22,9/30/2017 22:14,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
11481,504,9/30/2017 21:34,9/30/2017 21:42,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
11482,306,9/30/2017 22:02,9/30/2017 22:07,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
11483,638,9/30/2017 23:09,9/30/2017 23:19,358,Christopher St & Greenwich St,3255,8 Ave & W 31 St
11484,1388,9/30/2017 23:11,9/30/2017 23:34,410,Suffolk St & Stanton St,3255,8 Ave & W 31 St
11485,318,9/30/2017 23:14,9/30/2017 23:20,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
11486,1429,9/30/2017 23:36,10/1/2017 0:00,479,9 Ave & W 45 St,3255,8 Ave & W 31 St
11487,453,9/30/2017 23:51,9/30/2017 23:59,238,Bank St & Washington St,3255,8 Ave & W 31 St
